what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1435754038524
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1435754038524
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1435754038524
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1435754038525
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1435754038525
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1435754038526
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1435754038527
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1435754038527
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1435754038528
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1435754038529
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1435754038529
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1435754038530
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1435754038531
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1435754038531
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1435754038532
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1435754038532
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1435754038533
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1435754038533
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1435754038534
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1435754038534
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1435754038535
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1435754038535
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1435754038535
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1435754038536
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1435754038536
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1435754038536
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1435754038536
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1435754038537
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1435754038537
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1435754038537
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1435754038538
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1435754038538
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1435754038538
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1435754038538
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1435754038539
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1435754038539
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1435754038539
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1435754038540
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1435754038541
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1435754038542
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1435754038542
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1435754038542
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1435754038543
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1435754038544
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1435754038544
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1435754038545
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1435754038545
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1435754038546
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1435754038546
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1435754038546
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1435754038546
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1435754038547
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1435754038547
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1435754038547
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1435754038548
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1435754038548
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1435754038548
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1435754038549
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1435754038549
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1435754038549
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1435754038550
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1435754038550
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1435754038550
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1435754038550
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1435754038550
os,sysinfo,,,"win32",1435754038552
arch,sysinfo,,,"x86",1435754038552
ws,sysinfo,,,"win32",1435754038552
locale,sysinfo,,,"en_GB",1435754038552
processors,sysinfo,,,"8",1435754038552
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1435754038552
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1435754038552
java.specification.name,sysinfo,,,"Java Platform API Specification",1435754038552
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1435754038552
java.specification.version,sysinfo,,,"1.6",1435754038552
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1435754038552
java.version,sysinfo,,,"1.6.0_23",1435754038552
java.vm.info,sysinfo,,,"mixed mode",1435754038552
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1435754038552
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1435754038552
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1435754038552
java.vm.specification.version,sysinfo,,,"1.0",1435754038552
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1435754038552
java.vm.version,sysinfo,,,"19.0-b09",1435754038552
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1435754041318
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435754041389
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1435754041479
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1435754041482
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1435754041483
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1435754041483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754041903
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1435754049003
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1435754082059
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1435754082086
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1435754083112
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1435754083916
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754089258
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1435754092405
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1435754092407
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754096086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754108738
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754109015
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754112928
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1435754115853
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1435754115859
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754116713
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754118142
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1435754119097
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754121701
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754193085
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1435754193093
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754200261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754200268
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754202182
error,log,,,"Failed Executing: make sim SPD=D:/Projects/fpl16/cirbm/DE4_DDR2_UniPHY/DE4_QSYS_tb.spd ELF=D:/Projects/fpl16/DE4_DDR2_UniPHY/software/helloworld_sim_test/helloworld_sim_test.elf ENABLE_VSIM_GUI=1 VSIM_DIR='C:/altera/13.0sp1/modelsim_ase/win32aloem'  return code: 2",1435754436915
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754445205
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754449648
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754450081
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754454165
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754456306
executed,command,,,"com.altera.sbtgui.launch.modelsim.Nios2ModelsimLaunchShortcut.run",1435754456775
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754459679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754459687
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435754461533
