what,kind,bundleId,bundleVersion,description,time
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951294494
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951296556
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951296569
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951298650
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951300833
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435951303490
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951305437
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951306965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951306982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951308754
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1435951309219
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951311954
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435951314578
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951319856
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951322862
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951329152
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435951330754
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951332997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951333481
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951336024
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951337596
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951337614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951346129
executed,command,,,"com.altera.sbtgui.launch.hardware.Nios2HardwareLaunchShortcut.run",1435951346732
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951349444
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1435951351856
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951357062
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951363626
activated,view,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch.hardware.ByteStreamConsoleView",1435951366976
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1435951367428
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951373561
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951383557
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1435951383571
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1435951393481
